Date,2005,2006,2007,2008,2009,2010,2011,2012
25-Apr,0.001888526,0.002360538,0.005863705,0.001954969,0.001456115,0.00157565,0.001240759,0.003107225
26-Apr,0.002361748,0.00106996,0.006027719,0.004297138,0.002345522,0.001512662,0.004534845,0.002511283
27-Apr,0.003078728,0.000998662,0.005809417,0.001682298,0.002109922,0.000145188,0.006057749,0.007075129
28-Apr,0.002317297,0.000254226,0.003262667,0.002273341,0.003587082,9.35E-06,0.004371605,0.006204214
29-Apr,0.002542324,4.13E-05,0.004814982,0.009386218,0.002909044,6.12E-07,0.001057927,0.007454622
30-Apr,0.002786988,4.66E-08,0.004614767,0.015143831,0.003657784,0.000497218,0.001666656,0.009149364
01-May,0.005376219,0.001322353,0.002363945,0.012351517,0.002974435,0.000172425,0.00101106,0.00624897
02-May,0.012604939,0.000554137,0.002675428,0.007868986,0.007902532,0.000731319,0.002055909,0.003211149
03-May,0.012817262,0.000456131,0.001202836,0.006399223,0.010296296,0.000301418,0.001723197,0.003038662
04-May,0.006817521,0.00106737,0.00456522,0.007149084,0.007997487,0.003053193,0.001588709,0.00229266
05-May,0.00636205,0.003304756,0.006138015,0.004641845,0.007902532,0.003769305,0.001389621,0.001821793
06-May,0.00294691,0.004691376,0.003708738,0.001947784,0.004392819,0.004247985,0.000319966,0.000942423
07-May,0.005112272,0.010648377,0.005173082,0.001823683,0.005966326,0.005263361,0.001314389,0.000203801
08-May,0.002509166,0.004975996,0.002595189,0.005520415,0.00558731,0.004329685,0.001120052,0.000660424
09-May,0.002838531,0.003940831,0.002348566,0.005467141,0.005754609,0.004046119,0.001233234,0.002323431
10-May,0.005376219,0.002479575,0.009985619,0.006063891,0.005299018,0.002458334,0.003895675,0.002704598
11-May,0.006138255,0.001434755,0.010523721,0.01177657,0.002779906,0.00083529,0.00573988,0.002903276
12-May,0.002727252,0.000271674,0.014582466,0.019509754,0.002909044,0.000206914,0.004250673,0.00624897
13-May,0.002430994,0.001130448,0.00875121,0.017398011,0.002285747,0.000436799,0.004742077,0.008943229
14-May,0.003908538,0.003689276,0.011072498,0.01933744,0.002226553,6.14E-05,0.002903109,0.010368664
15-May,0.003439437,0.000822537,0.006700818,0.012863109,0.001359416,0.00019147,0.002400791,0.010861312
16-May,0.004956029,0.000491718,0.007047443,0.012279079,0.003378099,0.000321098,0.00233658,0.004715954
17-May,0.008122538,0.000934749,0.007460188,0.013834019,0.006051814,0.000187331,0.00172889,0.004126255
18-May,0.008367833,0.002131613,0.008312185,0.01177657,0.007112757,9.69E-05,0.002147948,0.002543126
19-May,0.007759158,0.003788859,0.006473445,0.013382566,0.007808004,0.003016973,0.003294095,0.002970677
20-May,0.005807579,0.007285044,0.007821037,0.012351517,0.008527298,0.005351347,0.00233658,0.002672003
21-May,0.008991537,0.015715734,0.011281015,0.01011518,0.008723103,0.005935485,0.005472634,0.00283646
22-May,0.003257429,0.019865324,0.013446345,0.010249939,0.003587082,0.015683462,0.006195964,0.00173811
23-May,0.00376573,0.007934133,0.016311389,0.011352238,0.004778982,0.008838607,0.01086685,0.00173811
24-May,0.003671506,0.00113579,0.014968919,0.01483159,0.004317059,0.003926649,0.004952809,0.002479592
25-May,0.001854747,0.003120761,0.016391718,0.01933744,0.004584375,0.001167009,0.007343714,0.004203157
26-May,0.002817017,0.002399877,0.010728268,0.022801169,0.005096622,0.000497218,0.007147301,0.004126255
27-May,0.003167661,0.001345619,0.007760446,0.024566292,0.007855215,0.000837603,0.007894211,0.009725324
28-May,0.006193955,0.003940831,0.004967257,0.022435975,0.008970197,0.000948803,0.007147301,0.015166628
29-May,0.006933008,0.002942258,0.004128527,0.023260812,0.013843537,0.00158142,0.006475933,0.014545173
30-May,0.009824231,0.002058008,0.003846763,0.023723938,0.020205128,0.002802837,0.006335361,0.014422063
31-May,0.014409662,0.005092294,0.003133119,0.01933744,0.017259851,0.004006157,0.008880241,0.014606876
01-Jun,0.012323676,0.006664799,0.003663157,0.01093386,0.020543037,0.003808431,0.007742577,0.008037778
02-Jun,0.013823479,0.012070161,0.006027719,0.00793016,0.019138021,0.004959433,0.008098122,0.007792783
03-Jun,0.006702677,0.011347652,0.007639802,0.005151644,0.014611316,0.008629338,0.007592065,0.007695588
04-Jun,0.008491383,0.014884983,0.009852777,0.005735473,0.014314177,0.004959433,0.007642111,0.005938237
05-Jun,0.008928501,0.013101661,0.010253327,0.005789725,0.012692982,0.005844252,0.011916373,0.006115067
06-Jun,0.003671506,0.018235595,0.013371854,0.008678197,0.012411227,0.012179711,0.012035246,0.004164639
07-Jun,0.006027357,0.011887352,0.014199869,0.013834019,0.008673995,0.005528835,0.022388045,0.004164639
08-Jun,0.005972159,0.009159621,0.014428963,0.014291151,0.011471142,0.002663153,0.018740821,0.009461879
09-Jun,0.006875184,0.008922845,0.014582466,0.024472145,0.010824412,0.004046119,0.025164022,0.011815216
10-Jun,0.006474938,0.007498196,0.01623121,0.02353827,0.014790697,0.004959433,0.025797536,0.021046252
11-Jun,0.004750218,0.007934133,0.0172852,0.033907423,0.014195964,0.003310906,0.019379061,0.027389644
12-Jun,0.006474938,0.004691376,0.00538207,0.036063,0.013726801,0.000337825,0.018529883,0.02515488
13-Jun,0.008429533,0.00515097,0.003846763,0.038268778,0.017514569,0.001903709,0.011328764,0.024701524
14-Jun,0.010882042,0.004524797,0.003394202,0.03422753,0.020407621,0.00124583,0.013934418,0.02515488
15-Jun,0.011016768,0.006464441,0.004081042,0.033588462,0.021362565,0.005132336,0.015280208,0.021687833
16-Jun,0.010085317,0.006332641,0.005918185,0.027355878,0.018547366,0.00539553,0.017971832,0.018892588
17-Jun,0.008553383,0.006664799,0.005018415,0.027257792,0.019336446,0.003887104,0.013372183,0.020341949
18-Jun,0.00636205,0.010734517,0.007460188,0.022892818,0.018743479,0.010185433,0.018319854,0.018553489
19-Jun,0.008615532,0.015401444,0.006304882,0.0353028,0.021776825,0.011138596,0.023070456,0.018485948
20-Jun,0.00763926,0.012721464,0.009458326,0.030872539,0.015394542,0.010075257,0.020973136,0.01541795
21-Jun,0.00591713,0.010995114,0.011003322,0.029547483,0.010559115,0.013617395,0.026758986,0.016309792
22-Jun,0.0080008,0.005510393,0.01249031,0.036719495,0.01303421,0.008577294,0.038838586,0.019646734
23-Jun,0.010882042,0.007426789,0.01955383,0.043177937,0.014492186,0.008216067,0.035188842,0.021759568
24-Jun,0.008244884,0.006398364,0.018870576,0.057383619,0.015761184,0.00539553,0.041569417,0.024701524
25-Jun,0.006817521,0.004975996,0.019211047,0.060937838,0.016691873,0.005708328,0.035278411,0.026765998
26-Jun,0.016678268,0.008156924,0.018280341,0.062006494,0.018547366,0.004619865,0.031936079,0.033833928
27-Jun,0.021028692,0.008008039,0.015516388,0.066213934,0.018809021,0.004453245,0.029304067,0.033918764
