Date,2005,2006,2007,2008,2009,2010,2011,2012
08-May,0.002768274,0.015396917,NaN,0.011972944,0.005934827,0.006440424,0.007530433,0.005222515
09-May,0.004157582,0.008325921,NaN,0.015663156,0.005286609,0.004826183,0.006004315,0.007501519
10-May,0.003578695,0.005892995,NaN,0.016054219,0.005428715,0.004942668,0.014414086,0.007843381
11-May,0.004236266,0.008184242,NaN,0.022488865,0.004832645,0.003813963,0.014339803,0.009526282
12-May,0.004755884,0.008325921,NaN,0.032118816,0.003641743,0.001254516,0.010590457,0.012405089
13-May,0.00384633,0.006942944,NaN,0.030858563,0.00490169,0.001693027,0.010461563,0.011210155
14-May,0.004275736,0.005957079,NaN,0.028934187,0.004867131,0.001845079,0.002982831,0.010932023
15-May,0.003503061,0.003728085,NaN,0.023126879,0.005040654,0.002805264,0.003317503,0.010546823
16-May,0.005330622,0.001976923,NaN,0.030972648,0.007063351,0.001952453,0.005708299,0.009263889
17-May,0.006005541,0.004896845,NaN,0.035967884,0.007927173,0.001931442,0.004548816,0.009421013
18-May,0.00661101,0.00776365,NaN,0.032579965,0.008737741,0.002772058,0.00366831,0.007022602
19-May,0.006177147,0.006411471,NaN,0.036915935,0.009487038,0.004443579,0.006512777,0.010166552
20-May,0.003807823,0.016520754,NaN,0.037272919,0.011304863,0.004218308,0.009641328,0.008341057
21-May,0.002732614,0.013633063,NaN,0.032579965,0.007530842,0.006906377,0.011047238,0.00844189
22-May,0.00258403,0.018747775,NaN,0.033739436,0.008208187,0.011970737,0.015014635,0.008090861
23-May,0.002839914,0.012735453,NaN,0.037989259,0.006718668,0.007909253,0.022988005,0.009631965
24-May,0.002679327,0.005892995,NaN,0.038108955,0.006192873,0.005376318,0.018766721,0.009159662
25-May,0.003769406,0.006021372,NaN,0.045569687,0.00804725,0.005020753,0.020653075,0.011717008
26-May,0.003578695,0.00948532,NaN,0.049094476,0.007688645,0.003108997,0.022348173,0.010821466
27-May,0.003884927,0.008468333,NaN,0.047828666,0.011706565,0.001275821,0.016092395,0.014551389
28-May,0.005082442,0.009707732,NaN,0.046696017,0.014154695,0.002805264,0.022804357,0.020288276
29-May,0.005372252,0.010536405,NaN,0.046947174,0.018820039,0.002350683,0.016644012,0.017992047
30-May,0.008830124,0.012413665,NaN,0.045819432,0.023197851,0.003996346,0.01696302,0.020013076
31-May,0.011386176,0.011463416,NaN,0.039310675,0.021618519,0.003777774,0.016014284,0.01899302
01-Jun,0.01064761,0.015912637,NaN,0.03739209,0.019339141,0.005697998,0.015242717,0.016816496
02-Jun,0.008457814,0.015226156,NaN,0.030062706,0.026225372,0.008311831,0.016249135,0.013882726
03-Jun,0.004959393,0.012897276,NaN,0.028485592,0.024697756,0.008447256,0.017043203,0.015044662
04-Jun,0.005962815,0.016259289,NaN,0.023768991,0.021188736,0.006992065,0.016170679,0.01436792
05-Jun,0.006698598,0.018929577,NaN,0.027927139,0.020655147,0.006356688,0.012609672,0.011098605
06-Jun,0.004918533,0.020402879,NaN,0.038588607,0.01970501,0.008674316,0.020478191,0.013762354
07-Jun,0.004118369,0.019386393,NaN,0.037153836,0.020389882,0.007381278,0.026801236,0.015985158
08-Jun,0.004877752,0.015140991,NaN,0.042966626,0.019130994,0.004595561,0.028807339,0.022896324
09-Jun,0.004634739,0.013550701,NaN,0.055535393,0.01887176,0.006693455,0.027896431,0.026670773
10-Jun,0.005877578,0.013964012,NaN,0.053583932,0.018562076,0.006231659,0.028097703,0.026670773
11-Jun,0.005455735,0.012735453,NaN,0.063902756,0.016289117,0.004595561,0.024010052,0.035146391
