Month,Day,Year,Discharge (m3/s),Section Averaged SSC (mg/l),Sediment Flux (kg/s)
10,29,2007,4818.640962,33.35096574,201.6206095
11,1,2007,4744.150208,27.68105319,163.5046042
11,4,2007,4469.919109,14.66792471,81.39087668
11,7,2007,4566.669302,60.91156828,354.5758108
11,8,2007,4495.72416,49.88245709,273.2006877
11,11,2007,4320.993014,23.81984865,129.146188
11,12,2007,3996.533679,96.26997426,472.0566416
11,15,2007,4147.052785,109.0656009,569.6069305
11,18,2007,3959.502157,95.85861229,484.178522
11,24,2007,3738.387518,89.16123859,427.7776453
11,26,2007,3716.49871,108.5916633,513.7801707
8,12,2008,4099.624466,156.4163611,813.461952
8,16,2008,4273.082751,144.7241384,788.1404315
8,17,2008,3977.129723,89.76404963,455.8603095
8,18,2008,4411.744461,152.4194913,846.4962331
8,19,2008,4125.167246,139.1887677,734.4603141
8,20,2008,4382.889533,168.9390724,956.4248751
8,21,2008,4465.346145,209.4551673,1177.860382
8,22,2008,4544.819101,177.2682198,1030.689249
8,23,2008,4527.323294,185.6707284,1036.622035
8,24,2008,4714.352333,172.7696862,1004.05637
8,25,2008,4732.610985,148.4069866,885.3265918
8,26,2008,4656.518613,163.3332909,931.1962936
8,27,2008,4419.925165,158.3918763,876.8979382
8,28,2008,4723.465833,190.6427107,1145.521406
8,29,2008,4402.368535,175.0819114,943.320852
8,30,2008,4636.308725,192.8927952,1127.796873
8,31,2008,4219.492685,188.1275902,995.2042083
9,1,2008,4408.524797,186.2210516,1004.341515
9,2,2008,4319.917961,179.7480178,1011.871172
9,3,2008,4779.945992,150.1514227,888.4797496
9,4,2008,4561.829175,187.7547929,1078.21592
9,5,2008,4665.209091,152.3462476,914.3450907
9,7,2008,3634.962586,27.69540532,124.1657858
9,10,2008,4674.754752,124.5191034,747.8770362
9,11,2008,4614.471387,101.4209438,582.0860642
9,15,2008,4560.012102,111.7266596,644.2095107
9,16,2008,4398.751098,101.9021328,576.2916326
9,18,2008,4634.336617,113.6537656,671.823758
9,21,2008,4813.861942,127.3112128,770.6379398
9,22,2008,4805.42537,131.8487176,791.6872997
9,23,2008,4731.47444,125.1063238,759.3163767
9,27,2008,5013.380842,135.5482479,817.5747264
9,28,2008,4739.474743,138.5354959,818.5669409
10,1,2008,4991.948955,123.9773821,800.2189395
10,2,2008,4537.242469,121.2792764,711.2320874
10,5,2008,4832.300585,107.7896108,676.0940555
10,6,2008,4770.572085,100.1312572,596.7515895
10,9,2008,4618.128954,119.2964578,708.2702971
10,10,2008,4502.944651,105.677107,608.6325907
10,11,2008,4655.339992,118.1209238,698.4186502
10,12,2008,4521.132395,102.0732765,579.2425606
10,15,2008,4612.015745,101.1736411,582.3376278
10,16,2008,4506.539927,94.69311599,538.1868829
10,19,2008,4749.588662,102.044865,612.5372797
10,20,2008,4531.093334,95.49983461,536.746263
10,23,2008,4554.788646,113.8169335,652.2176613
10,24,2008,4733.175837,127.6705388,783.3534844
10,27,2008,4510.350113,110.1373015,636.7674326
10,28,2008,4308.256882,87.38039007,472.3115122
11,1,2008,4411.827969,116.8772613,659.6503902
11,2,2008,4045.443227,110.3008864,569.9045001
11,5,2008,4259.794554,105.5008241,550.4298644
11,6,2008,4225.092316,102.7285584,547.3910785
11,9,2008,4285.013327,122.6386063,655.213571
11,10,2008,4252.044961,109.7356218,604.5447239
11,15,2008,4203.636698,109.161868,571.5991551
11,16,2008,3690.832061,101.5927198,481.8982234
11,18,2008,3949.886844,96.14652446,481.7034834
11,26,2008,3827.016321,109.4762668,531.0948849
4,18,2008,6.422367078,41.13305319,0.258354423
4,18,2008,45.47350646,59.75483373,1.925687355
4,18,2008,19.4613732,78.51078101,1.626292144
4,18,2008,683.4520206,57.78990837,49.88013948
4,18,2008,243.9233354,56.63561967,18.55295854
4,18,2008,581.417475,49.87368254,33.24081001
4,18,2008,1014.831622,48.50485999,59.20785848
4,19,2008,1179.672069,49.4622936,68.73201711
4,19,2008,1173.147824,45.13592802,61.91019677
4,19,2008,1168.593569,51.26325041,70.82591087
4,19,2008,1130.928176,55.66196694,78.09300307
4,19,2008,1080.882079,60.55107497,80.36619544
4,19,2008,100.1659407,54.78602917,6.863479567
4,19,2008,834.1538711,50.41121544,49.78784713
4,19,2008,862.0137699,48.09005185,48.22732358
4,19,2008,684.0363048,45.86292713,36.66119525
4,19,2008,463.320357,38.72726072,20.40351741
8,6,2009,3972.320628,338.1728512,1719.843436
8,8,2009,3766.493407,349.1681735,1651.471303
8,17,2009,4185.536232,139.6474414,717.2872484
8,18,2009,4169.741454,122.4377287,634.5331681
8,21,2009,4237.708413,134.354617,711.3140987
8,23,2009,4025.304057,125.5597918,623.6613245
8,26,2009,4375.259955,120.2548035,646.4321253
8,27,2009,4357.019194,151.6922719,832.0793578
8,28,2009,4131.154391,116.6501502,602.0866213
9,1,2009,4203.628787,122.4689613,636.2981671
9,2,2009,4130.831064,122.3599325,627.8294113
9,3,2009,3879.847287,114.6336919,546.0323741
9,6,2009,4314.433681,133.4377542,706.2474597
9,7,2009,4040.748042,137.7468413,696.1592763
9,12,2009,4437.611451,137.4396598,762.2403709
9,13,2009,4329.202332,155.2235612,864.9784204
9,16,2009,4547.84244,143.3977585,820.4174604
9,17,2009,4446.491932,129.4624904,732.0280247
9,20,2009,4467.233407,129.8095768,734.1119526
9,22,2009,4384.514604,129.6915901,705.9517057
9,25,2009,4554.841497,128.0405012,721.565485
9,26,2009,4583.570261,116.0130368,647.2158459
9,30,2009,4425.356704,137.1659559,738.2757268
10,1,2009,4374.129305,129.1794363,681.5667554
10,5,2009,4404.766085,159.4579171,866.6761161
10,6,2009,4794.265205,145.381333,860.7741427
10,9,2009,4948.14949,169.2460825,1016.170873
10,10,2009,4576.943755,165.760882,958.893117
10,13,2009,4527.469571,155.8786716,851.4682965
10,14,2009,4926.999174,149.5455396,900.7374606
10,15,2009,4455.472889,166.8222885,938.1156913
10,18,2009,5098.959667,151.4552879,924.396559
10,19,2009,4570.695689,124.5542776,702.0107339
10,21,2009,5383.559239,135.2628956,875.2933367
10,22,2009,5030.304999,128.0170398,771.85616
10,26,2009,4978.76895,130.1191529,782.3970672
10,27,2009,5057.256483,130.2923624,797.9450944
10,30,2009,4823.411359,141.381162,871.0451079
10,31,2009,4539.429118,119.9453729,676.2622665
11,3,2009,4516.556199,129.014776,704.3326232
11,4,2009,4088.8365,134.0739582,694.820431
11,7,2009,4160.725112,121.1111186,634.025591
11,8,2009,3997.803342,116.703126,592.5490202
11,9,2009,4016.604547,105.8975073,523.7961953
11,10,2009,4020.255583,115.4163704,567.274368
11,11,2009,3914.990382,103.291272,500.4476798
11,14,2009,3902.74226,120.0442227,583.0259432
11,16,2009,3394.566353,98.76537019,423.4946372
11,20,2009,3276.838665,106.5397987,429.5786299
1,6,2009,1881.83287,186.9135324,439.1731581
1,6,2009,1658.573498,168.3911878,350.4196535
1,6,2009,1534.743495,143.4733814,273.9405939
1,6,2009,1474.858661,140.1004077,257.3425755
1,6,2009,1573.772535,113.8608853,225.0805979
1,6,2009,1664.732307,105.9423414,218.4432303
1,6,2009,1749.484727,111.5813847,243.9170739
1,6,2009,1719.500503,121.1120683,262.9878084
1,7,2009,1569.417613,54.07235908,100.9619403
1,7,2009,1731.52813,81.30226594,172.0940689
1,7,2009,1912.865394,94.16670391,222.4867534
1,7,2009,1993.041919,124.7185896,309.3193561
1,7,2009,2033.860985,144.4022428,361.6042806
1,7,2009,2093.726975,169.0870586,458.3689613
1,7,2009,2088.043858,172.0990196,451.4797636
1,7,2009,2066.585522,182.2182629,475.8691634
1,7,2009,1850.639267,170.3896871,398.1209054
1,7,2009,1567.356077,154.3372674,299.8707663
1,7,2009,1217.264576,110.9868601,169.1849797
1,7,2009,1043.202353,85.85715962,110.7906591
1,7,2009,1122.497766,65.72968737,85.61815457
1,7,2009,1320.134259,66.04795234,103.0525358
1,7,2009,1412.027838,67.54382469,118.9331395
1,8,2009,1338.112428,46.18013639,75.17707385
1,8,2009,1648.123378,75.1295969,153.9284066
1,8,2009,1810.888387,94.08783547,204.0359855
1,8,2009,1910.058545,118.4644418,277.6522579
1,8,2009,2035.437993,145.287031,374.0547462
1,8,2009,2099.908086,158.7901212,411.1063061
1,8,2009,2127.052288,190.0961028,512.858899
1,8,2009,2047.382004,187.2286676,469.7562999
1,8,2009,2049.753808,199.149232,517.5218875
1,8,2009,1813.354526,215.2350703,504.3861884
1,8,2009,1328.761989,157.4174398,259.4097722
1,8,2009,796.7958854,92.58278046,89.37680545
1,8,2009,549.9792045,54.56590791,34.30556125
1,8,2009,651.2327892,40.73196173,30.91211225
7,5,2009,784.8557911,54.97141401,53.38307145
7,5,2009,1273.92917,61.28374612,97.62943364
7,5,2009,1686.242712,114.14101,242.4680639
7,5,2009,1878.559328,163.4414996,368.6346734
7,5,2009,1897.556325,172.3388151,404.4189396
7,5,2009,1833.315524,175.6267332,398.1190766
7,5,2009,1695.577668,188.9253757,393.1517847
7,5,2009,1482.849045,174.6000754,325.0498631
7,5,2009,1291.904973,147.2718984,236.7528874
7,5,2009,1206.125847,138.5427536,219.5466617
7,5,2009,1460.120799,136.5790709,254.6473024
7,5,2009,1696.467832,155.1890212,328.7949172
7,5,2009,1904.376306,150.9099607,356.3007121
7,5,2009,1949.600859,156.2953786,388.0570753
7,6,2009,2132.932927,169.2752454,454.1443225
7,6,2009,1439.597343,179.0575965,324.3037755
7,6,2009,803.523826,142.2629006,144.6919916
7,6,2009,536.3037537,48.82641724,32.14793792
7,6,2009,979.7486791,58.57659669,73.72721039
7,6,2009,1490.689352,80.70934376,145.0271837
7,6,2009,1829.222019,140.5061873,319.8161959
7,6,2009,1903.745757,160.8632475,389.0782838
7,6,2009,1868.091268,150.6842139,351.3958218
7,6,2009,1851.268054,155.8086771,360.2398254
7,6,2009,1679.264687,164.7895314,352.5261151
7,6,2009,1196.204481,148.2060128,218.6040704
7,6,2009,1290.998727,137.2575102,223.9527957
7,6,2009,1575.712309,139.2874475,283.4265833
7,6,2009,1794.837501,155.3906274,351.3414007
7,6,2009,1907.79894,160.2679518,391.1888527
7,7,2009,2273.730659,171.4817247,485.4339095
7,7,2009,1944.392922,174.5486532,430.0459247
7,7,2009,1196.197949,175.1445039,257.3638368
7,7,2009,457.3731994,107.0605144,62.48906355
7,7,2009,689.9326422,61.99109953,53.96481324
7,7,2009,1282.453279,59.53395889,92.69157752
7,7,2009,1815.256681,145.2365727,343.7187657
7,7,2009,1958.603551,168.0039645,417.5635581
8,16,2010,1190.828066,80.1658248,118.4962632
8,17,2010,2852.775475,96.81797027,365.8079794
8,20,2010,2657.823445,104.6741832,345.004545
8,24,2010,2903.698802,97.94166374,355.1936967
8,25,2010,1807.330766,103.3994155,233.1949118
8,28,2010,3281.498793,95.63298326,394.2415948
8,30,2010,3270.07003,99.98669938,411.222161
9,2,2010,3285.294217,127.5319927,523.8260578
9,3,2010,3426.304161,122.3861429,521.4109212
9,6,2010,3587.797654,138.2110597,619.1069062
9,7,2010,3027.046186,136.9717082,515.171816
9,10,2010,3834.548862,123.3021036,598.6068238
9,11,2010,3738.517133,130.4212541,607.8264702
9,14,2010,3650.38208,105.5992854,483.9177061
9,15,2010,3673.270355,127.3632657,591.7776767
9,18,2010,3709.667416,117.8975975,556.7935778
9,19,2010,3423.221743,98.93460943,428.2668896
9,22,2010,3816.67692,70.33758506,337.0136618
9,23,2010,3123.174873,100.8551954,393.0798261
9,27,2010,3679.412301,63.89415955,292.4880184
9,28,2010,3678.323888,85.42930983,395.2633278
10,2,2010,3405.982693,106.8341022,455.3303277
10,3,2010,3834.590063,89.39660742,422.1316164
10,6,2010,3792.018981,108.1160573,513.6088445
10,7,2010,3207.645565,88.03296838,353.5379096
10,11,2010,4223.26715,127.7871221,670.5824453
10,12,2010,3901.832733,128.2340324,612.2249089
10,14,2010,4166.721886,119.5936669,621.5448014
10,15,2010,4159.542806,125.1894016,648.2491739
10,18,2010,4230.424606,111.4828102,579.5733665
10,19,2010,4008.759691,105.0508664,526.3677357
10,22,2010,4261.349218,123.9711696,655.3880348
10,23,2010,3879.269123,95.81704795,463.2458391
10,26,2010,4084.872749,95.11768498,474.4142409
10,29,2010,4251.955864,113.4238401,597.0561431
1,12,2010,1392.717308,29.9853073,50.28873711
1,12,2010,1516.409551,37.8514292,68.92646266
1,12,2010,1599.691008,49.79872312,97.84053421
1,12,2010,1662.655385,64.94668327,135.5768571
1,12,2010,1739.331633,79.3866159,172.8370281
1,12,2010,1802.296458,94.599931,222.1020004
1,12,2010,1747.364691,102.326901,231.6408812
1,12,2010,1750.406659,117.7683583,270.1613983
1,12,2010,1342.552839,107.4000169,185.8295068
1,12,2010,342.0611769,51.35989762,19.71483794
1,13,2010,1033.972734,19.46516531,23.7645262
1,13,2010,1390.83299,33.66182057,57.62539041
1,13,2010,1549.536327,44.85620014,86.25586783
1,13,2010,1624.180305,54.03289259,107.2224572
1,13,2010,1652.344558,65.34716434,134.8978027
1,13,2010,1663.886254,82.57295649,169.4926941
1,13,2010,1787.537863,88.01523547,201.4572527
1,13,2010,1725.087293,101.3458847,229.0722017
1,13,2010,1674.363674,111.6965452,236.3116972
1,13,2010,1132.219814,90.10284783,135.1837096
1,13,2010,88.39308023,42.88418525,3.760862727
1,14,2010,293.3128031,19.57155859,7.250948523
1,14,2010,753.4874959,18.09091554,16.74620761
1,14,2010,1208.2421,21.67507557,30.78124703
1,14,2010,1433.556514,34.19547232,60.96797439
1,14,2010,1597.179786,39.83905952,78.17473706
1,14,2010,1682.607535,52.21180563,108.2784158
1,14,2010,1733.384227,66.22287174,146.3347544
1,14,2010,1797.734043,68.81484291,154.4363603
1,14,2010,1763.569398,78.23122335,179.2688971
1,14,2010,1749.825931,102.3885916,229.5132668
1,14,2010,1473.271045,106.7309646,203.1441325
1,14,2010,465.0542381,62.48695547,36.1725655
1,15,2010,843.21285,16.47029832,15.80715859
1,15,2010,1305.770395,18.92729045,29.04493853
1,15,2010,1612.603586,41.12091274,77.8715469
4,15,2010,1148.505576,82.18156978,115.209132
4,15,2010,1201.321985,69.34964533,102.5212387
4,15,2010,1209.792759,72.12615936,108.4582466
4,15,2010,1237.998348,67.7078645,104.7482887
4,15,2010,1363.933559,64.52017134,106.9837893
4,15,2010,1208.061576,62.52862975,95.59908539
4,15,2010,453.6847454,53.89427033,29.46011051
4,15,2010,1104.816546,55.07590537,73.82392998
4,15,2010,1101.306858,56.24955142,76.80248372
4,15,2010,1020.050465,63.82100986,80.1559851
4,15,2010,754.272533,66.18017296,60.84915699
4,15,2010,165.8719781,61.90624459,14.01527079
4,15,2010,779.1908746,63.72984851,58.6962929
4,15,2010,1227.462119,55.87741824,84.11476448
4,15,2010,1230.05867,58.66335185,90.4283561
4,15,2010,1219.551146,56.54262456,86.85616657
4,15,2010,1227.498828,59.30546133,90.2769884
4,15,2010,824.7404684,62.19553262,63.35916001
4,15,2010,1124.290755,66.61504649,92.04169846
4,15,2010,1049.865983,81.00712584,108.1242988
4,15,2010,895.2035607,69.04163578,78.51880606
4,15,2010,458.0772905,66.02252614,38.43320711
4,15,2010,542.6930633,64.75123872,43.32039585
4,15,2010,1049.497945,68.35876365,88.93272902
4,16,2010,1206.984452,61.76623081,91.77235597
4,16,2010,1233.783079,64.88425757,98.92855157
4,16,2010,1292.338006,64.65566143,103.8595448
4,16,2010,1386.475653,65.59467859,114.0058395
4,16,2010,1328.666407,61.49172673,99.85709837
4,16,2010,880.1097464,60.36931791,66.05919819
4,16,2010,895.3047217,54.61864045,60.95337204
4,16,2010,1101.748446,57.26397788,77.97873043
4,16,2010,1067.418824,60.43588576,79.88002289
4,16,2010,972.318376,62.85039478,76.10234116
4,16,2010,605.9280702,60.50067718,45.82747407
4,16,2010,168.8880143,58.81645776,9.099934564
4,16,2010,946.3940677,55.85136939,61.4058996
4,16,2010,1215.341501,51.33779183,76.56535006
4,16,2010,1203.746572,53.51770703,78.40797734
4,16,2010,1295.900708,56.40202945,91.35010208
4,16,2010,1069.662143,58.83687387,77.25002977
4,16,2010,146.0500658,58.13019995,10.69239741
4,16,2010,1019.157914,58.48619755,74.86179809
4,16,2010,1052.711298,68.64603048,88.88805539
4,16,2010,911.9755319,71.17743105,81.23214734
4,16,2010,632.7557968,64.44306807,51.26156969
4,16,2010,111.8648251,58.76442944,7.855386798
4,17,2010,1035.80617,28.88840342,36.69535912
4,17,2010,1147.959513,59.37460033,83.98652936
4,17,2010,1226.488987,56.34530637,85.83195212
4,17,2010,1291.47323,64.23477674,103.1399236
4,17,2010,1318.590612,65.48385519,107.842068
4,17,2010,1351.953778,65.38153416,107.0412318
4,17,2010,1327.390837,61.62972743,102.0495207
4,17,2010,1096.758392,54.53534234,74.00119622
4,17,2010,1048.788071,54.48590718,68.74335481
4,17,2010,980.0868589,56.91153499,67.1372339
4,17,2010,870.508883,56.89433725,59.92116388
4,17,2010,1025.020484,48.98491329,60.84571186
4,17,2010,1189.813352,51.6622419,74.18819383
4,17,2010,1148.624382,52.71655094,73.99533793
4,17,2010,1107.773547,51.09667998,69.86926245
4,17,2010,411.5272237,60.90528626,31.15208486
4,17,2010,889.323671,65.18500904,72.52057222
4,17,2010,1000.946825,63.97366374,80.79772733
4,17,2010,873.5056525,69.17844489,76.33921744
4,17,2010,711.891885,67.85800814,60.0091707
4,17,2010,172.879897,60.60528562,12.52501726
4,17,2010,747.8453559,61.9419336,56.71456145
4,18,2010,1304.066967,59.8944476,96.46919016
4,18,2010,1369.458299,60.8830385,102.4685227
4,18,2010,1384.011304,68.00154728,117.1686907
4,18,2010,1404.98677,53.1109295,92.29648895
4,18,2010,1230.9557,60.82291926,92.64876462
4,18,2010,712.4561008,48.36311832,41.99336157
4,18,2010,1074.163365,51.81771785,68.4356664
4,18,2010,1054.503479,53.0847589,66.97174268
4,18,2010,972.0577857,54.3949722,64.84878913
4,18,2010,755.3591996,53.21084677,49.05285738
4,18,2010,201.7854642,52.10864259,11.68093524
4,18,2010,1062.311053,42.76295839,57.51038412
4,18,2010,1103.989988,44.84755134,60.4906095
4,18,2010,1086.443746,46.56419117,61.84484412
4,18,2010,818.5731961,46.28555637,46.60562834
4,18,2010,369.506823,51.73803161,22.74182711
4,18,2010,956.5399352,54.20992896,66.0111203
4,18,2010,817.9761285,55.30977342,56.37448482
4,18,2010,769.4087824,59.67641609,57.670104
4,18,2010,375.5124909,52.49782032,24.4860114
4,18,2010,457.1607909,51.59803567,28.5575362
4,19,2010,1038.79732,32.06773342,41.40237517
4,19,2010,861.215621,15.06653331,15.45978846
4,19,2010,1277.909129,7.650130036,12.00469847
4,19,2010,1341.152697,8.254045526,13.412535
4,19,2010,1365.666693,6.421715726,10.92159988
4,19,2010,1399.443808,5.915082899,9.471931258
4,19,2010,1334.450123,5.139208068,8.405317654
4,19,2010,1007.038686,4.522184483,5.647141795
4,19,2010,678.9547078,3.134407357,2.543791364
4,19,2010,934.984561,3.225220928,3.287297285
4,19,2010,612.4770492,3.314762349,2.42657047
4,19,2010,726.3870867,2.991842043,2.443913001
4,19,2010,1049.769827,42.14274302,52.5661127
4,19,2010,865.8910467,40.9647666,42.98155898
4,19,2010,230.3132821,43.23929239,12.69711246
4,19,2010,686.4954834,47.69474296,40.99198539
4,19,2010,953.2407183,45.09016753,53.16937153
4,19,2010,786.3729458,47.5606171,46.77355515
4,19,2010,493.6620615,48.6552099,30.49502138
4,20,2010,875.5200302,53.15164839,56.68936766
4,20,2010,1080.087475,47.93201968,63.62633774
4,20,2010,567.6344243,29.92426016,20.84412121
4,20,2010,1312.144349,43.86420338,70.84539834
4,20,2010,1349.771016,43.1142152,70.68767377
4,20,2010,1380.001553,41.29713561,67.40294932
4,20,2010,1380.223113,41.77935732,67.55713087
4,20,2010,1415.706287,49.23983809,85.06282271
4,20,2010,853.3069267,51.93586314,54.88348019
4,20,2010,662.9991461,35.92889971,28.35023602
4,20,2010,944.6155701,33.44182665,37.09247451
4,20,2010,908.0405101,34.17169016,36.72255248
4,20,2010,737.7491595,33.99813857,30.28978791
4,20,2010,38.25988174,30.8441764,0.663128272
4,20,2010,656.2044229,34.10231264,25.71991066
4,20,2010,876.7682203,28.29348154,28.9030739
4,20,2010,729.4121267,33.84623936,28.7867633
4,20,2010,478.7354837,41.22867648,23.75662514
4,20,2010,218.6094511,39.10853983,10.65834841
4,20,2010,704.9199685,38.38808419,33.57736695
4,20,2010,791.1287513,36.04268332,34.09380985
4,20,2010,627.835131,42.54763452,32.6999093
4,21,2010,233.8551084,42.13279634,11.79164825
4,21,2010,447.9352624,37.07773673,19.7083861
4,21,2010,961.6728828,37.5361868,43.12901188
4,21,2010,1199.269842,41.73004924,60.66035283
4,21,2010,1335.643605,39.46006688,64.00661929
4,21,2010,1377.704819,38.55368439,62.82922006
4,21,2010,1443.261946,44.01458704,77.18536045
4,21,2010,1359.209725,46.59572485,76.50504163
4,21,2010,775.9931822,45.47349982,43.67888663
4,21,2010,611.6826188,33.81577453,24.83980552
4,21,2010,895.4645457,26.27157289,28.43089796
4,21,2010,762.0649603,26.53868377,25.52147504
4,21,2010,493.0959378,27.37229353,20.62448952
4,21,2010,117.337379,29.31221129,6.015369759
4,21,2010,331.0789465,36.99463272,13.43628572
7,7,2010,1065.76809,15.08268927,16.98234672
7,7,2010,1290.496155,33.52513306,51.4916101
7,8,2010,290.5359136,23.25021702,8.06035168
7,8,2010,565.3298206,25.70045514,18.22546064
7,8,2010,1032.514968,16.11598784,18.56109283
7,8,2010,1240.495587,31.20890039,45.69272575
7,8,2010,708.3041838,14.25858165,11.82045786
7,8,2010,1144.376943,23.03476805,33.04484622
7,8,2010,1426.791413,32.39090246,56.88682711
7,8,2010,1489.679034,39.84869857,74.37638296
7,8,2010,1581.426356,56.11620897,111.7189446
7,9,2010,302.3428681,11.13881834,4.029320259
7,9,2010,784.0089535,14.50370437,12.96244912
7,9,2010,1105.826434,23.00499923,28.61009458
7,9,2010,1183.535789,35.04751536,47.25946062
7,9,2010,1016.106441,28.7439271,32.92503552
7,9,2010,736.2742154,21.7781003,19.46433572
7,9,2010,313.2093503,4.728586263,1.857999269
7,9,2010,468.3000554,2.96610954,1.630293565
7,9,2010,995.2974851,1.575758619,1.650290296
7,9,2010,1334.426193,27.33227141,43.38724961
7,9,2010,1500.349046,4.462542906,7.939657883
7,9,2010,1583.30932,6.067675736,11.94407532
7,9,2010,1621.186625,6.544418971,13.32097368
7,10,2010,396.2063252,17.94159254,8.538448051
7,10,2010,90.84094796,28.73698177,2.663135257
7,10,2010,1012.265908,21.69550529,25.47182369
7,10,2010,1378.423558,34.36478302,54.5566937
7,10,2010,1631.234042,43.20722629,85.01183984
7,11,2010,1271.912947,105.2696649,171.9714031
1,14,2011,1797.130708,63.58257312,110.4887339
1,14,2011,1834.082858,66.63959605,119.9799734
1,14,2011,1768.518991,76.36689209,137.2224072
1,14,2011,1653.002598,81.89881286,134.859318
1,14,2011,1364.157858,68.84378042,92.82833291
1,14,2011,963.1902914,47.05338468,46.3802538
1,14,2011,650.075231,36.12672712,21.95680428
1,14,2011,617.4267655,18.29806857,10.0933368
1,14,2011,781.976915,29.21653601,21.2060061
1,14,2011,1019.036733,26.57466631,26.29916513
1,14,2011,1180.213838,31.06356803,35.42490034
1,14,2011,1191.062205,35.53041718,42.48343153
1,14,2011,1194.351256,33.51085682,39.82780785
1,15,2011,888.0044231,18.48458034,16.03345857
1,15,2011,1405.845753,30.33849104,41.13464566
1,15,2011,1574.57733,38.09039267,57.20861076
1,15,2011,1668.256534,43.33757099,70.24823348
1,15,2011,1796.674875,57.42444405,99.73895687
1,15,2011,1918.107575,71.4349652,134.5222713
1,15,2011,1919.145347,79.81857847,150.2922049
1,15,2011,1897.357651,105.7497346,203.1340024
1,15,2011,1778.310851,97.88767319,173.0357201
1,15,2011,1325.551795,44.86144345,61.89601177
1,15,2011,748.4987669,54.43195619,39.27866698
1,15,2011,156.5858802,22.19470704,3.539118903
1,15,2011,508.699723,19.45552321,9.494965449
1,15,2011,711.5962623,20.40000147,13.94458051
1,15,2011,974.6532587,25.65659751,24.46852841
1,16,2011,950.0849401,19.76107802,17.68845794
1,16,2011,1343.584534,32.43224086,42.3985412
1,16,2011,1595.464998,40.73751637,61.00794793
1,16,2011,1748.635165,53.88253548,93.67964009
1,16,2011,1828.574557,63.18778541,112.2427018
1,16,2011,1934.789495,79.45135651,154.9391061
1,16,2011,1894.982856,92.51331312,177.2609106
1,16,2011,1849.479233,103.406236,191.4755844
1,16,2011,1675.258617,96.49284417,164.8934705
7,8,2011,3286.125098,233.6227781,759.2780026
7,8,2011,3363.969442,242.9256955,820.6246809
7,8,2011,3455.221857,267.7918416,928.9098016
7,8,2011,3152.505121,253.4396209,807.2572307
7,8,2011,3090.707209,286.0781056,896.6941774
7,8,2011,3200.132758,283.9136229,910.0134475
7,8,2011,2058.544941,269.0040367,564.8243658
7,8,2011,1882.679415,258.9649474,487.7628972
7,8,2011,2183.285654,237.0272933,516.6089695
7,8,2011,2831.841699,246.5465208,689.0228993
7,8,2011,2966.891388,279.1262181,827.1196749
7,8,2011,3216.243401,282.6238562,910.1734046
7,8,2011,3285.560405,266.7067448,882.4246974
7,8,2011,3198.123663,250.6950516,805.6056213
7,9,2011,3239.420711,218.9802443,703.3914617
7,9,2011,3326.864411,237.3372425,791.2728781
7,9,2011,3251.062332,233.6488157,762.7443848
7,9,2011,3322.251512,247.8097094,829.0636103
7,9,2011,3286.265389,252.0612289,846.4818599
7,9,2011,3059.060541,278.7981838,867.3874376
7,9,2011,2727.571159,219.3071594,154.5608002
7,9,2011,2191.060611,255.244167,556.1234476
7,9,2011,2382.278509,241.5102227,581.0523849
8,11,2011,4073.167704,188.3456384,762.9367074
8,12,2011,3712.544593,203.3023336,755.3757963
8,15,2011,4411.349937,156.8122617,697.0347161
8,16,2011,4123.425208,155.0807573,644.6407592
8,17,2011,4345.748054,148.4393727,641.1589086
8,18,2011,4396.130545,159.3708915,693.4786256
8,21,2011,4503.535806,225.1921702,990.8079496
8,22,2011,3808.965393,228.0034919,852.8967584
8,25,2011,4197.023049,213.310153,880.2322843
1,3,2012,2253.559698,94.70459211,219.3374995
1,3,2012,2103.801612,87.144563,187.1828073
1,3,2012,2002.336979,78.45238175,162.0610773
1,3,2012,1908.970043,72.86267134,139.1129097
1,3,2012,1896.708211,74.88335803,143.307877
1,3,2012,1886.788623,75.42427691,146.396428
1,3,2012,1922.581508,69.79813475,138.1533143
1,3,2012,1954.403079,67.94948761,133.9963889
1,4,2012,1766.054965,36.782306,65.85478069
1,4,2012,1920.532364,42.91001089,80.70882282
1,4,2012,2118.42088,52.59593927,113.6293741
1,4,2012,2188.51572,61.84911489,140.0260921
1,4,2012,2302.279847,73.20275558,174.5375837
1,4,2012,2288.260678,86.20474084,204.3184572
1,4,2012,2351.045924,90.38534457,212.745944
1,4,2012,2274.238331,90.10889511,209.4896746
1,4,2012,2218.379263,95.1438938,215.7460326
1,4,2012,1918.404022,84.12919525,166.4995548
1,4,2012,1699.989644,79.28640129,139.5705774
1,4,2012,1460.232892,67.38155229,104.7969055
1,4,2012,1430.349479,47.19416048,66.57042123
1,4,2012,1466.891675,46.19594389,68.27095202
1,5,2012,1630.464086,34.95371369,54.8711558
1,5,2012,1842.979631,43.73779242,77.29930385
1,5,2012,1983.491305,43.32384692,84.14967135
1,5,2012,2163.47791,59.999353,132.3883706
1,5,2012,2285.379798,65.98759416,154.5334855
1,5,2012,2325.922188,77.57469911,179.7786305
1,5,2012,2366.871558,79.09847338,190.3156382
1,5,2012,2364.205761,87.51989533,211.802098
1,5,2012,2280.774619,98.21101381,223.5598183
1,5,2012,2116.343066,93.06434959,202.0623454
1,5,2012,1603.798949,81.47229749,134.550405
