depth_m,distance_km,salinity_pss,source_file
2.0,18,-0.002,mb_lws_da_20160401.txt
2.5,18,-0.002,mb_lws_da_20160401.txt
3.0,18,-0.002,mb_lws_da_20160401.txt
3.5,18,-0.002,mb_lws_da_20160401.txt
4.0,18,-0.002,mb_lws_da_20160401.txt
4.5,18,-0.002,mb_lws_da_20160401.txt
5.0,18,-0.002,mb_lws_da_20160401.txt
5.5,18,-0.002,mb_lws_da_20160401.txt
6.0,18,-0.002,mb_lws_da_20160401.txt
6.5,18,-0.002,mb_lws_da_20160401.txt
7.0,18,-0.002,mb_lws_da_20160401.txt
0.0,21,2.915,mb_lws_da_20160401.txt
0.5,21,3.118,mb_lws_da_20160401.txt
1.0,21,5.596,mb_lws_da_20160401.txt
1.5,21,8.113,mb_lws_da_20160401.txt
2.0,21,10.019,mb_lws_da_20160401.txt
2.5,21,12.368,mb_lws_da_20160401.txt
3.0,21,14.886,mb_lws_da_20160401.txt
3.5,21,15.572,mb_lws_da_20160401.txt
4.0,21,16.639,mb_lws_da_20160401.txt
4.5,21,17.37,mb_lws_da_20160401.txt
5.0,21,17.56,mb_lws_da_20160401.txt
5.5,21,17.751,mb_lws_da_20160401.txt
6.0,21,17.815,mb_lws_da_20160401.txt
6.5,21,17.815,mb_lws_da_20160401.txt
7.0,21,,mb_lws_da_20160401.txt
0.0,24,2.751,mb_lws_da_20160401.txt
0.5,24,2.879,mb_lws_da_20160401.txt
1.0,24,3.091,mb_lws_da_20160401.txt
1.5,24,3.209,mb_lws_da_20160401.txt
2.0,24,3.741,mb_lws_da_20160401.txt
2.5,24,6.842,mb_lws_da_20160401.txt
3.0,24,10.656,mb_lws_da_20160401.txt
3.5,24,12.882,mb_lws_da_20160401.txt
4.0,24,15.072,mb_lws_da_20160401.txt
4.5,24,16.17,mb_lws_da_20160401.txt
5.0,24,16.99,mb_lws_da_20160401.txt
5.5,24,17.243,mb_lws_da_20160401.txt
6.0,24,17.243,mb_lws_da_20160401.txt
6.5,24,,mb_lws_da_20160401.txt
7.0,24,,mb_lws_da_20160401.txt
0.0,27,2.166,mb_lws_da_20160401.txt
0.5,27,2.166,mb_lws_da_20160401.txt
1.0,27,2.207,mb_lws_da_20160401.txt
1.5,27,2.294,mb_lws_da_20160401.txt
2.0,27,2.356,mb_lws_da_20160401.txt
2.5,27,3.766,mb_lws_da_20160401.txt
3.0,27,8.049,mb_lws_da_20160401.txt
3.5,27,10.828,mb_lws_da_20160401.txt
4.0,27,13.434,mb_lws_da_20160401.txt
4.5,27,15.697,mb_lws_da_20160401.txt
5.0,27,16.358,mb_lws_da_20160401.txt
5.5,27,16.421,mb_lws_da_20160401.txt
6.0,27,16.548,mb_lws_da_20160401.txt
6.5,27,16.548,mb_lws_da_20160401.txt
7.0,27,,mb_lws_da_20160401.txt
0.0,30,2.002,mb_lws_da_20160401.txt
0.5,30,2.002,mb_lws_da_20160401.txt
1.0,30,2.042,mb_lws_da_20160401.txt
1.5,30,2.257,mb_lws_da_20160401.txt
2.0,30,4.283,mb_lws_da_20160401.txt
2.5,30,5.445,mb_lws_da_20160401.txt
3.0,30,6.269,mb_lws_da_20160401.txt
3.5,30,8.41,mb_lws_da_20160401.txt
4.0,30,10.463,mb_lws_da_20160401.txt
4.5,30,11.219,mb_lws_da_20160401.txt
5.0,30,14.513,mb_lws_da_20160401.txt
5.5,30,15.634,mb_lws_da_20160401.txt
6.0,30,15.634,mb_lws_da_20160401.txt
6.5,30,15.634,mb_lws_da_20160401.txt
7.0,30,,mb_lws_da_20160401.txt
0.0,33,1.972,mb_lws_da_20160401.txt
0.5,33,1.981,mb_lws_da_20160401.txt
1.0,33,1.986,mb_lws_da_20160401.txt
1.5,33,2.016,mb_lws_da_20160401.txt
2.0,33,2.143,mb_lws_da_20160401.txt
2.5,33,3.162,mb_lws_da_20160401.txt
3.0,33,5.266,mb_lws_da_20160401.txt
3.5,33,6.28,mb_lws_da_20160401.txt
4.0,33,7.806,mb_lws_da_20160401.txt
4.5,33,9.444,mb_lws_da_20160401.txt
5.0,33,11.786,mb_lws_da_20160401.txt
5.5,33,13.066,mb_lws_da_20160401.txt
6.0,33,13.066,mb_lws_da_20160401.txt
6.5,33,,mb_lws_da_20160401.txt
7.0,33,,mb_lws_da_20160401.txt
0.0,36,1.238,mb_lws_da_20160401.txt
0.5,36,1.412,mb_lws_da_20160401.txt
1.0,36,1.879,mb_lws_da_20160401.txt
1.5,36,2.076,mb_lws_da_20160401.txt
2.0,36,2.596,mb_lws_da_20160401.txt
2.5,36,4.503,mb_lws_da_20160401.txt
3.0,36,4.911,mb_lws_da_20160401.txt
3.5,36,5.316,mb_lws_da_20160401.txt
4.0,36,9.226,mb_lws_da_20160401.txt
4.5,36,10.078,mb_lws_da_20160401.txt
5.0,36,10.698,mb_lws_da_20160401.txt
5.5,36,11.158,mb_lws_da_20160401.txt
6.0,36,12.004,mb_lws_da_20160401.txt
6.5,36,12.004,mb_lws_da_20160401.txt
7.0,36,,mb_lws_da_20160401.txt
0.0,39,0.951,mb_lws_da_20160401.txt
0.5,39,0.956,mb_lws_da_20160401.txt
1.0,39,1.083,mb_lws_da_20160401.txt
1.5,39,1.871,mb_lws_da_20160401.txt
2.0,39,2.585,mb_lws_da_20160401.txt
2.5,39,3.253,mb_lws_da_20160401.txt
3.0,39,4.442,mb_lws_da_20160401.txt
3.5,39,6.25,mb_lws_da_20160401.txt
4.0,39,7.887,mb_lws_da_20160401.txt
4.5,39,9.066,mb_lws_da_20160401.txt
5.0,39,9.864,mb_lws_da_20160401.txt
5.5,39,10.352,mb_lws_da_20160401.txt
6.0,39,10.352,mb_lws_da_20160401.txt
6.5,39,,mb_lws_da_20160401.txt
7.0,39,,mb_lws_da_20160401.txt
0.0,42,0.744,mb_lws_da_20160401.txt
0.5,42,0.757,mb_lws_da_20160401.txt
1.0,42,0.84,mb_lws_da_20160401.txt
1.5,42,1.208,mb_lws_da_20160401.txt
2.0,42,1.26,mb_lws_da_20160401.txt
2.5,42,1.539,mb_lws_da_20160401.txt
3.0,42,2.512,mb_lws_da_20160401.txt
3.5,42,3.706,mb_lws_da_20160401.txt
4.0,42,3.945,mb_lws_da_20160401.txt
4.5,42,5.255,mb_lws_da_20160401.txt
5.0,42,6.796,mb_lws_da_20160401.txt
5.5,42,7.254,mb_lws_da_20160401.txt
6.0,42,7.373,mb_lws_da_20160401.txt
6.5,42,7.373,mb_lws_da_20160401.txt
7.0,42,,mb_lws_da_20160401.txt
0.0,45,0.429,mb_lws_da_20160401.txt
0.5,45,0.229,mb_lws_da_20160401.txt
1.0,45,0.685,mb_lws_da_20160401.txt
1.5,45,0.706,mb_lws_da_20160401.txt
2.0,45,0.71,mb_lws_da_20160401.txt
2.5,45,0.791,mb_lws_da_20160401.txt
3.0,45,0.869,mb_lws_da_20160401.txt
3.5,45,1.323,mb_lws_da_20160401.txt
4.0,45,1.909,mb_lws_da_20160401.txt
4.5,45,2.261,mb_lws_da_20160401.txt
5.0,45,3.071,mb_lws_da_20160401.txt
5.5,45,3.126,mb_lws_da_20160401.txt
6.0,45,3.126,mb_lws_da_20160401.txt
6.5,45,,mb_lws_da_20160401.txt
7.0,45,,mb_lws_da_20160401.txt
0.0,48,0.19,mb_lws_da_20160401.txt
0.5,48,0.19,mb_lws_da_20160401.txt
1.0,48,0.189,mb_lws_da_20160401.txt
1.5,48,0.191,mb_lws_da_20160401.txt
2.0,48,0.192,mb_lws_da_20160401.txt
2.5,48,0.216,mb_lws_da_20160401.txt
3.0,48,0.251,mb_lws_da_20160401.txt
3.5,48,0.271,mb_lws_da_20160401.txt
4.0,48,0.294,mb_lws_da_20160401.txt
4.5,48,0.429,mb_lws_da_20160401.txt
5.0,48,0.617,mb_lws_da_20160401.txt
5.5,48,0.833,mb_lws_da_20160401.txt
6.0,48,1.07,mb_lws_da_20160401.txt
6.5,48,1.07,mb_lws_da_20160401.txt
7.0,48,,mb_lws_da_20160401.txt
0.0,51,0.0,mb_lws_da_20160401.txt
0.5,51,0.0,mb_lws_da_20160401.txt
1.0,51,0.0,mb_lws_da_20160401.txt
1.5,51,0.0,mb_lws_da_20160401.txt
2.0,51,0.0,mb_lws_da_20160401.txt
2.5,51,0.0,mb_lws_da_20160401.txt
3.0,51,0.0,mb_lws_da_20160401.txt
3.5,51,0.0,mb_lws_da_20160401.txt
4.0,51,0.0,mb_lws_da_20160401.txt
4.5,51,0.0,mb_lws_da_20160401.txt
5.0,51,0.0,mb_lws_da_20160401.txt
5.5,51,0.0,mb_lws_da_20160401.txt
6.0,51,0.0,mb_lws_da_20160401.txt
6.5,51,,mb_lws_da_20160401.txt
7.0,51,,mb_lws_da_20160401.txt
