depth_m,distance_km,salinity_pss,source_file
4.0,21,17.433,mb_hws_da_20160401.txt
4.5,21,17.751,mb_hws_da_20160401.txt
5.0,21,17.815,mb_hws_da_20160401.txt
5.5,21,17.878,mb_hws_da_20160401.txt
6.0,21,17.878,mb_hws_da_20160401.txt
6.5,21,,mb_hws_da_20160401.txt
7.0,21,,mb_hws_da_20160401.txt
0.0,24,2.538,mb_hws_da_20160401.txt
0.5,24,3.557,mb_hws_da_20160401.txt
1.0,24,5.957,mb_hws_da_20160401.txt
1.5,24,9.342,mb_hws_da_20160401.txt
2.0,24,11.015,mb_hws_da_20160401.txt
2.5,24,11.762,mb_hws_da_20160401.txt
3.0,24,12.551,mb_hws_da_20160401.txt
3.5,24,14.792,mb_hws_da_20160401.txt
4.0,24,15.697,mb_hws_da_20160401.txt
4.5,24,16.261,mb_hws_da_20160401.txt
5.0,24,16.45,mb_hws_da_20160401.txt
5.5,24,15.831,mb_hws_da_20160401.txt
6.0,24,15.831,mb_hws_da_20160401.txt
6.5,24,,mb_hws_da_20160401.txt
7.0,24,,mb_hws_da_20160401.txt
0.0,27,2.348,mb_hws_da_20160401.txt
0.5,27,2.378,mb_hws_da_20160401.txt
1.0,27,2.47,mb_hws_da_20160401.txt
1.5,27,3.627,mb_hws_da_20160401.txt
2.0,27,6.593,mb_hws_da_20160401.txt
2.5,27,8.439,mb_hws_da_20160401.txt
3.0,27,10.036,mb_hws_da_20160401.txt
3.5,27,11.52,mb_hws_da_20160401.txt
4.0,27,14.606,mb_hws_da_20160401.txt
4.5,27,15.572,mb_hws_da_20160401.txt
5.0,27,15.76,mb_hws_da_20160401.txt
5.5,27,13.647,mb_hws_da_20160401.txt
6.0,27,13.647,mb_hws_da_20160401.txt
6.5,27,,mb_hws_da_20160401.txt
7.0,27,,mb_hws_da_20160401.txt
0.0,30,1.654,mb_hws_da_20160401.txt
0.5,30,1.868,mb_hws_da_20160401.txt
1.0,30,2.828,mb_hws_da_20160401.txt
1.5,30,3.062,mb_hws_da_20160401.txt
2.0,30,5.495,mb_hws_da_20160401.txt
2.5,30,6.65,mb_hws_da_20160401.txt
3.0,30,8.299,mb_hws_da_20160401.txt
3.5,30,11.098,mb_hws_da_20160401.txt
4.0,30,12.186,mb_hws_da_20160401.txt
4.5,30,14.05,mb_hws_da_20160401.txt
5.0,30,15.103,mb_hws_da_20160401.txt
5.5,30,15.165,mb_hws_da_20160401.txt
6.0,30,15.165,mb_hws_da_20160401.txt
6.5,30,,mb_hws_da_20160401.txt
7.0,30,,mb_hws_da_20160401.txt
0.0,33,1.551,mb_hws_da_20160401.txt
0.5,33,1.716,mb_hws_da_20160401.txt
1.0,33,2.444,mb_hws_da_20160401.txt
1.5,33,2.986,mb_hws_da_20160401.txt
2.0,33,3.045,mb_hws_da_20160401.txt
2.5,33,3.571,mb_hws_da_20160401.txt
3.0,33,4.983,mb_hws_da_20160401.txt
3.5,33,7.036,mb_hws_da_20160401.txt
4.0,33,7.615,mb_hws_da_20160401.txt
4.5,33,9.207,mb_hws_da_20160401.txt
5.0,33,9.977,mb_hws_da_20160401.txt
5.5,33,12.403,mb_hws_da_20160401.txt
6.0,33,12.978,mb_hws_da_20160401.txt
6.5,33,12.978,mb_hws_da_20160401.txt
7.0,33,,mb_hws_da_20160401.txt
0.0,36,1.612,mb_hws_da_20160401.txt
0.5,36,1.689,mb_hws_da_20160401.txt
1.0,36,1.932,mb_hws_da_20160401.txt
1.5,36,3.194,mb_hws_da_20160401.txt
2.0,36,3.877,mb_hws_da_20160401.txt
2.5,36,3.372,mb_hws_da_20160401.txt
3.0,36,5.709,mb_hws_da_20160401.txt
3.5,36,7.853,mb_hws_da_20160401.txt
4.0,36,8.177,mb_hws_da_20160401.txt
4.5,36,8.433,mb_hws_da_20160401.txt
5.0,36,9.525,mb_hws_da_20160401.txt
5.5,36,10.592,mb_hws_da_20160401.txt
6.0,36,10.765,mb_hws_da_20160401.txt
6.5,36,10.765,mb_hws_da_20160401.txt
7.0,36,,mb_hws_da_20160401.txt
0.0,39,1.292,mb_hws_da_20160401.txt
0.5,39,1.34,mb_hws_da_20160401.txt
