depth_m,distance_km,salinity_pss,source_file
6.5,9,,mb_hws_da_20160409.txt
7.0,9,,mb_hws_da_20160409.txt
0.0,12,10.909,mb_hws_da_20160409.txt
0.5,12,11.854,mb_hws_da_20160409.txt
1.0,12,12.21,mb_hws_da_20160409.txt
1.5,12,12.687,mb_hws_da_20160409.txt
2.0,12,13.046,mb_hws_da_20160409.txt
2.5,12,13.346,mb_hws_da_20160409.txt
3.0,12,13.947,mb_hws_da_20160409.txt
3.5,12,15.038,mb_hws_da_20160409.txt
4.0,12,15.798,mb_hws_da_20160409.txt
4.5,12,15.953,mb_hws_da_20160409.txt
5.0,12,15.953,mb_hws_da_20160409.txt
5.5,12,,mb_hws_da_20160409.txt
6.0,12,,mb_hws_da_20160409.txt
6.5,12,,mb_hws_da_20160409.txt
7.0,12,,mb_hws_da_20160409.txt
0.0,15,8.601,mb_hws_da_20160409.txt
0.5,15,8.975,mb_hws_da_20160409.txt
1.0,15,9.687,mb_hws_da_20160409.txt
1.5,15,10.031,mb_hws_da_20160409.txt
2.0,15,10.223,mb_hws_da_20160409.txt
2.5,15,10.375,mb_hws_da_20160409.txt
3.0,15,10.445,mb_hws_da_20160409.txt
3.5,15,10.557,mb_hws_da_20160409.txt
4.0,15,10.791,mb_hws_da_20160409.txt
4.5,15,11.499,mb_hws_da_20160409.txt
5.0,15,11.795,mb_hws_da_20160409.txt
5.5,15,12.116,mb_hws_da_20160409.txt
6.0,15,12.116,mb_hws_da_20160409.txt
6.5,15,,mb_hws_da_20160409.txt
7.0,15,,mb_hws_da_20160409.txt
0.0,18,6.569,mb_hws_da_20160409.txt
0.5,18,7.144,mb_hws_da_20160409.txt
1.0,18,7.483,mb_hws_da_20160409.txt
1.5,18,7.898,mb_hws_da_20160409.txt
2.0,18,8.268,mb_hws_da_20160409.txt
2.5,18,8.595,mb_hws_da_20160409.txt
3.0,18,8.756,mb_hws_da_20160409.txt
3.5,18,8.929,mb_hws_da_20160409.txt
4.0,18,9.351,mb_hws_da_20160409.txt
4.5,18,9.461,mb_hws_da_20160409.txt
5.0,18,9.542,mb_hws_da_20160409.txt
5.5,18,9.623,mb_hws_da_20160409.txt
6.0,18,9.67,mb_hws_da_20160409.txt
6.5,18,9.67,mb_hws_da_20160409.txt
7.0,18,,mb_hws_da_20160409.txt
0.0,21,5.494,mb_hws_da_20160409.txt
0.5,21,5.887,mb_hws_da_20160409.txt
1.0,21,6.532,mb_hws_da_20160409.txt
1.5,21,6.532,mb_hws_da_20160409.txt
2.0,21,6.7,mb_hws_da_20160409.txt
2.5,21,6.953,mb_hws_da_20160409.txt
3.0,21,7.215,mb_hws_da_20160409.txt
3.5,21,7.618,mb_hws_da_20160409.txt
4.0,21,7.618,mb_hws_da_20160409.txt
4.5,21,7.589,mb_hws_da_20160409.txt
5.0,21,7.555,mb_hws_da_20160409.txt
5.5,21,7.555,mb_hws_da_20160409.txt
6.0,21,7.555,mb_hws_da_20160409.txt
6.5,21,,mb_hws_da_20160409.txt
7.0,21,,mb_hws_da_20160409.txt
0.0,24,4.796,mb_hws_da_20160409.txt
0.5,24,4.85,mb_hws_da_20160409.txt
1.0,24,4.969,mb_hws_da_20160409.txt
1.5,24,5.445,mb_hws_da_20160409.txt
2.0,24,5.495,mb_hws_da_20160409.txt
2.5,24,5.489,mb_hws_da_20160409.txt
3.0,24,5.777,mb_hws_da_20160409.txt
3.5,24,6.596,mb_hws_da_20160409.txt
4.0,24,6.894,mb_hws_da_20160409.txt
4.5,24,7.103,mb_hws_da_20160409.txt
5.0,24,7.131,mb_hws_da_20160409.txt
5.5,24,6.967,mb_hws_da_20160409.txt
6.0,24,6.967,mb_hws_da_20160409.txt
6.5,24,,mb_hws_da_20160409.txt
7.0,24,,mb_hws_da_20160409.txt
0.0,27,4.599,mb_hws_da_20160409.txt
0.5,27,4.751,mb_hws_da_20160409.txt
1.0,27,4.942,mb_hws_da_20160409.txt
1.5,27,5.286,mb_hws_da_20160409.txt
2.0,27,5.632,mb_hws_da_20160409.txt
2.5,27,5.837,mb_hws_da_20160409.txt
3.0,27,6.02,mb_hws_da_20160409.txt
3.5,27,6.025,mb_hws_da_20160409.txt
4.0,27,6.025,mb_hws_da_20160409.txt
4.5,27,6.025,mb_hws_da_20160409.txt
5.0,27,6.025,mb_hws_da_20160409.txt
5.5,27,6.025,mb_hws_da_20160409.txt
6.0,27,,mb_hws_da_20160409.txt
6.5,27,,mb_hws_da_20160409.txt
7.0,27,,mb_hws_da_20160409.txt
0.0,30,4.414,mb_hws_da_20160409.txt
0.5,30,4.67,mb_hws_da_20160409.txt
1.0,30,4.73,mb_hws_da_20160409.txt
1.5,30,4.806,mb_hws_da_20160409.txt
2.0,30,5.029,mb_hws_da_20160409.txt
2.5,30,5.04,mb_hws_da_20160409.txt
3.0,30,5.154,mb_hws_da_20160409.txt
3.5,30,5.269,mb_hws_da_20160409.txt
4.0,30,5.61,mb_hws_da_20160409.txt
4.5,30,5.626,mb_hws_da_20160409.txt
5.0,30,5.571,mb_hws_da_20160409.txt
5.5,30,5.45,mb_hws_da_20160409.txt
6.0,30,5.242,mb_hws_da_20160409.txt
6.5,30,5.242,mb_hws_da_20160409.txt
7.0,30,,mb_hws_da_20160409.txt
0.0,33,2.993,mb_hws_da_20160409.txt
0.5,33,3.292,mb_hws_da_20160409.txt
1.0,33,3.352,mb_hws_da_20160409.txt
1.5,33,3.542,mb_hws_da_20160409.txt
2.0,33,3.733,mb_hws_da_20160409.txt
2.5,33,4.206,mb_hws_da_20160409.txt
3.0,33,4.556,mb_hws_da_20160409.txt
3.5,33,4.551,mb_hws_da_20160409.txt
4.0,33,4.562,mb_hws_da_20160409.txt
4.5,33,4.589,mb_hws_da_20160409.txt
5.0,33,4.61,mb_hws_da_20160409.txt
5.5,33,4.654,mb_hws_da_20160409.txt
6.0,33,4.708,mb_hws_da_20160409.txt
6.5,33,4.708,mb_hws_da_20160409.txt
7.0,33,,mb_hws_da_20160409.txt
0.0,36,2.554,mb_hws_da_20160409.txt
0.5,36,3.1,mb_hws_da_20160409.txt
1.0,36,3.289,mb_hws_da_20160409.txt
1.5,36,3.41,mb_hws_da_20160409.txt
2.0,36,3.484,mb_hws_da_20160409.txt
2.5,36,3.563,mb_hws_da_20160409.txt
3.0,36,3.632,mb_hws_da_20160409.txt
3.5,36,3.892,mb_hws_da_20160409.txt
4.0,36,3.991,mb_hws_da_20160409.txt
4.5,36,4.168,mb_hws_da_20160409.txt
5.0,36,4.211,mb_hws_da_20160409.txt
5.5,36,4.284,mb_hws_da_20160409.txt
6.0,36,4.317,mb_hws_da_20160409.txt
6.5,36,4.317,mb_hws_da_20160409.txt
7.0,36,,mb_hws_da_20160409.txt
0.0,39,2.421,mb_hws_da_20160409.txt
0.5,39,2.58,mb_hws_da_20160409.txt
1.0,39,2.745,mb_hws_da_20160409.txt
1.5,39,2.864,mb_hws_da_20160409.txt
2.0,39,2.89,mb_hws_da_20160409.txt
2.5,39,2.932,mb_hws_da_20160409.txt
3.0,39,3.006,mb_hws_da_20160409.txt
3.5,39,3.126,mb_hws_da_20160409.txt
4.0,39,3.205,mb_hws_da_20160409.txt
4.5,39,3.22,mb_hws_da_20160409.txt
5.0,39,3.231,mb_hws_da_20160409.txt
5.5,39,3.226,mb_hws_da_20160409.txt
6.0,39,3.304,mb_hws_da_20160409.txt
6.5,39,3.304,mb_hws_da_20160409.txt
7.0,39,,mb_hws_da_20160409.txt
0.0,42,1.747,mb_hws_da_20160409.txt
0.5,42,2.029,mb_hws_da_20160409.txt
1.0,42,2.206,mb_hws_da_20160409.txt
1.5,42,2.338,mb_hws_da_20160409.txt
2.0,42,2.554,mb_hws_da_20160409.txt
2.5,42,2.569,mb_hws_da_20160409.txt
3.0,42,2.626,mb_hws_da_20160409.txt
3.5,42,2.657,mb_hws_da_20160409.txt
4.0,42,2.673,mb_hws_da_20160409.txt
4.5,42,2.673,mb_hws_da_20160409.txt
5.0,42,2.678,mb_hws_da_20160409.txt
5.5,42,2.678,mb_hws_da_20160409.txt
6.0,42,,mb_hws_da_20160409.txt
6.5,42,,mb_hws_da_20160409.txt
7.0,42,,mb_hws_da_20160409.txt
0.0,45,1.321,mb_hws_da_20160409.txt
0.5,45,1.405,mb_hws_da_20160409.txt
1.0,45,1.464,mb_hws_da_20160409.txt
1.5,45,1.508,mb_hws_da_20160409.txt
2.0,45,1.538,mb_hws_da_20160409.txt
2.5,45,1.593,mb_hws_da_20160409.txt
3.0,45,1.621,mb_hws_da_20160409.txt
3.5,45,1.706,mb_hws_da_20160409.txt
4.0,45,1.786,mb_hws_da_20160409.txt
4.5,45,1.821,mb_hws_da_20160409.txt
5.0,45,1.851,mb_hws_da_20160409.txt
5.5,45,1.851,mb_hws_da_20160409.txt
6.0,45,,mb_hws_da_20160409.txt
6.5,45,,mb_hws_da_20160409.txt
7.0,45,,mb_hws_da_20160409.txt
0.0,48,0.768,mb_hws_da_20160409.txt
0.5,48,0.815,mb_hws_da_20160409.txt
1.0,48,0.839,mb_hws_da_20160409.txt
1.5,48,0.891,mb_hws_da_20160409.txt
2.0,48,0.924,mb_hws_da_20160409.txt
2.5,48,0.955,mb_hws_da_20160409.txt
3.0,48,0.955,mb_hws_da_20160409.txt
3.5,48,1.16,mb_hws_da_20160409.txt
4.0,48,1.184,mb_hws_da_20160409.txt
4.5,48,1.199,mb_hws_da_20160409.txt
5.0,48,1.189,mb_hws_da_20160409.txt
5.5,48,1.223,mb_hws_da_20160409.txt
6.0,48,1.267,mb_hws_da_20160409.txt
6.5,48,1.267,mb_hws_da_20160409.txt
7.0,48,,mb_hws_da_20160409.txt
0.0,51,0.339,mb_hws_da_20160409.txt
0.5,51,0.419,mb_hws_da_20160409.txt
1.0,51,0.432,mb_hws_da_20160409.txt
1.5,51,0.469,mb_hws_da_20160409.txt
2.0,51,0.594,mb_hws_da_20160409.txt
2.5,51,0.706,mb_hws_da_20160409.txt
3.0,51,0.739,mb_hws_da_20160409.txt
3.5,51,0.73,mb_hws_da_20160409.txt
4.0,51,0.73,mb_hws_da_20160409.txt
4.5,51,0.739,mb_hws_da_20160409.txt
5.0,51,0.744,mb_hws_da_20160409.txt
5.5,51,0.739,mb_hws_da_20160409.txt
6.0,51,0.735,mb_hws_da_20160409.txt
6.5,51,0.735,mb_hws_da_20160409.txt
7.0,51,,mb_hws_da_20160409.txt
