depth_m,distance_km,salinity_pss,source_file
0.0,0,10.897,mb_hws_da_2016033131.txt
0.5,0,14.036,mb_hws_da_2016033131.txt
1.0,0,22.634,mb_hws_da_2016033131.txt
1.5,0,27.652,mb_hws_da_2016033131.txt
2.0,0,27.72,mb_hws_da_2016033131.txt
2.5,0,27.72,mb_hws_da_2016033131.txt
3.0,0,27.72,mb_hws_da_2016033131.txt
3.5,0,27.788,mb_hws_da_2016033131.txt
4.0,0,27.788,mb_hws_da_2016033131.txt
4.5,0,27.788,mb_hws_da_2016033131.txt
5.0,0,27.856,mb_hws_da_2016033131.txt
5.5,0,27.856,mb_hws_da_2016033131.txt
6.0,0,27.856,mb_hws_da_2016033131.txt
6.5,0,,mb_hws_da_2016033131.txt
7.0,0,,mb_hws_da_2016033131.txt
0.0,3,9.242,mb_hws_da_2016033131.txt
0.5,3,9.338,mb_hws_da_2016033131.txt
1.0,3,14.511,mb_hws_da_2016033131.txt
1.5,3,21.337,mb_hws_da_2016033131.txt
2.0,3,25.486,mb_hws_da_2016033131.txt
2.5,3,27.38,mb_hws_da_2016033131.txt
3.0,3,27.584,mb_hws_da_2016033131.txt
3.5,3,27.788,mb_hws_da_2016033131.txt
4.0,3,27.788,mb_hws_da_2016033131.txt
4.5,3,27.652,mb_hws_da_2016033131.txt
5.0,3,27.652,mb_hws_da_2016033131.txt
5.5,3,,mb_hws_da_2016033131.txt
6.0,3,,mb_hws_da_2016033131.txt
6.5,3,,mb_hws_da_2016033131.txt
7.0,3,,mb_hws_da_2016033131.txt
0.0,6,7.227,mb_hws_da_2016033131.txt
0.5,6,9.157,mb_hws_da_2016033131.txt
1.0,6,13.277,mb_hws_da_2016033131.txt
1.5,6,17.507,mb_hws_da_2016033131.txt
2.0,6,23.115,mb_hws_da_2016033131.txt
2.5,6,25.714,mb_hws_da_2016033131.txt
3.0,6,26.848,mb_hws_da_2016033131.txt
3.5,6,26.916,mb_hws_da_2016033131.txt
4.0,6,26.916,mb_hws_da_2016033131.txt
4.5,6,26.916,mb_hws_da_2016033131.txt
5.0,6,26.916,mb_hws_da_2016033131.txt
5.5,6,,mb_hws_da_2016033131.txt
6.0,6,,mb_hws_da_2016033131.txt
6.5,6,,mb_hws_da_2016033131.txt
7.0,6,,mb_hws_da_2016033131.txt
0.0,9,6.189,mb_hws_da_2016033131.txt
0.5,9,11.219,mb_hws_da_2016033131.txt
1.0,9,13.311,mb_hws_da_2016033131.txt
1.5,9,14.73,mb_hws_da_2016033131.txt
2.0,9,17.942,mb_hws_da_2016033131.txt
2.5,9,20.942,mb_hws_da_2016033131.txt
3.0,9,22.012,mb_hws_da_2016033131.txt
3.5,9,24.71,mb_hws_da_2016033131.txt
4.0,9,25.044,mb_hws_da_2016033131.txt
4.5,9,25.044,mb_hws_da_2016033131.txt
5.0,9,25.044,mb_hws_da_2016033131.txt
5.5,9,25.044,mb_hws_da_2016033131.txt
6.0,9,,mb_hws_da_2016033131.txt
6.5,9,,mb_hws_da_2016033131.txt
7.0,9,,mb_hws_da_2016033131.txt
0.0,12,4.727,mb_hws_da_2016033131.txt
0.5,12,7.042,mb_hws_da_2016033131.txt
1.0,12,9.736,mb_hws_da_2016033131.txt
1.5,12,10.726,mb_hws_da_2016033131.txt
2.0,12,12.611,mb_hws_da_2016033131.txt
2.5,12,14.297,mb_hws_da_2016033131.txt
3.0,12,15.415,mb_hws_da_2016033131.txt
3.5,12,17.433,mb_hws_da_2016033131.txt
4.0,12,19.712,mb_hws_da_2016033131.txt
4.5,12,20.812,mb_hws_da_2016033131.txt
5.0,12,20.942,mb_hws_da_2016033131.txt
5.5,12,20.942,mb_hws_da_2016033131.txt
6.0,12,,mb_hws_da_2016033131.txt
6.5,12,,mb_hws_da_2016033131.txt
7.0,12,,mb_hws_da_2016033131.txt
0.0,15,3.851,mb_hws_da_2016033131.txt
0.5,15,3.972,mb_hws_da_2016033131.txt
1.0,15,4.448,mb_hws_da_2016033131.txt
1.5,15,7.008,mb_hws_da_2016033131.txt
2.0,15,8.912,mb_hws_da_2016033131.txt
2.5,15,11.919,mb_hws_da_2016033131.txt
3.0,15,13.869,mb_hws_da_2016033131.txt
3.5,15,13.869,mb_hws_da_2016033131.txt
4.0,15,15.475,mb_hws_da_2016033131.txt
4.5,15,16.633,mb_hws_da_2016033131.txt
5.0,15,17.01,mb_hws_da_2016033131.txt
5.5,15,17.957,mb_hws_da_2016033131.txt
6.0,15,18.109,mb_hws_da_2016033131.txt
6.5,15,18.109,mb_hws_da_2016033131.txt
7.0,15,,mb_hws_da_2016033131.txt
0.0,18,3.814,mb_hws_da_2016033131.txt
0.5,18,3.821,mb_hws_da_2016033131.txt
1.0,18,3.883,mb_hws_da_2016033131.txt
1.5,18,6.933,mb_hws_da_2016033131.txt
2.0,18,10.396,mb_hws_da_2016033131.txt
2.5,18,12.741,mb_hws_da_2016033131.txt
3.0,18,13.623,mb_hws_da_2016033131.txt
3.5,18,14.855,mb_hws_da_2016033131.txt
4.0,18,15.041,mb_hws_da_2016033131.txt
4.5,18,15.227,mb_hws_da_2016033131.txt
5.0,18,15.413,mb_hws_da_2016033131.txt
5.5,18,16.035,mb_hws_da_2016033131.txt
6.0,18,16.035,mb_hws_da_2016033131.txt
6.5,18,,mb_hws_da_2016033131.txt
7.0,18,,mb_hws_da_2016033131.txt
0.0,21,3.66,mb_hws_da_2016033131.txt
0.5,21,3.67,mb_hws_da_2016033131.txt
1.0,21,5.3,mb_hws_da_2016033131.txt
1.5,21,6.916,mb_hws_da_2016033131.txt
2.0,21,10.117,mb_hws_da_2016033131.txt
2.5,21,10.771,mb_hws_da_2016033131.txt
3.0,21,10.975,mb_hws_da_2016033131.txt
3.5,21,11.172,mb_hws_da_2016033131.txt
4.0,21,12.951,mb_hws_da_2016033131.txt
4.5,21,13.195,mb_hws_da_2016033131.txt
5.0,21,13.501,mb_hws_da_2016033131.txt
5.5,21,13.93,mb_hws_da_2016033131.txt
6.0,21,14.238,mb_hws_da_2016033131.txt
6.5,21,14.238,mb_hws_da_2016033131.txt
7.0,21,,mb_hws_da_2016033131.txt
0.0,24,3.846,mb_hws_da_2016033131.txt
0.5,24,3.883,mb_hws_da_2016033131.txt
1.0,24,4.315,mb_hws_da_2016033131.txt
1.5,24,6.212,mb_hws_da_2016033131.txt
