depth_m,distance_km,salinity_pss,source_file
7.0,33,,mb_lws_td_2016033131.txt
0.0,36,0.47,mb_lws_td_2016033131.txt
0.5,36,0.477,mb_lws_td_2016033131.txt
1.0,36,0.507,mb_lws_td_2016033131.txt
1.5,36,0.545,mb_lws_td_2016033131.txt
2.0,36,0.559,mb_lws_td_2016033131.txt
2.5,36,0.568,mb_lws_td_2016033131.txt
3.0,36,0.573,mb_lws_td_2016033131.txt
3.5,36,0.573,mb_lws_td_2016033131.txt
4.0,36,0.577,mb_lws_td_2016033131.txt
4.5,36,0.58,mb_lws_td_2016033131.txt
5.0,36,0.58,mb_lws_td_2016033131.txt
5.5,36,,mb_lws_td_2016033131.txt
6.0,36,,mb_lws_td_2016033131.txt
6.5,36,,mb_lws_td_2016033131.txt
7.0,36,,mb_lws_td_2016033131.txt
0.0,39,0.504,mb_lws_td_2016033131.txt
0.5,39,0.53,mb_lws_td_2016033131.txt
1.0,39,0.6,mb_lws_td_2016033131.txt
1.5,39,0.787,mb_lws_td_2016033131.txt
2.0,39,0.865,mb_lws_td_2016033131.txt
2.5,39,0.879,mb_lws_td_2016033131.txt
3.0,39,0.886,mb_lws_td_2016033131.txt
3.5,39,0.918,mb_lws_td_2016033131.txt
4.0,39,0.937,mb_lws_td_2016033131.txt
4.5,39,0.937,mb_lws_td_2016033131.txt
5.0,39,0.937,mb_lws_td_2016033131.txt
5.5,39,,mb_lws_td_2016033131.txt
6.0,39,,mb_lws_td_2016033131.txt
6.5,39,,mb_lws_td_2016033131.txt
7.0,39,,mb_lws_td_2016033131.txt
0.0,42,0.297,mb_lws_td_2016033131.txt
0.5,42,0.298,mb_lws_td_2016033131.txt
1.0,42,0.299,mb_lws_td_2016033131.txt
1.5,42,0.302,mb_lws_td_2016033131.txt
2.0,42,0.352,mb_lws_td_2016033131.txt
2.5,42,0.477,mb_lws_td_2016033131.txt
3.0,42,0.55,mb_lws_td_2016033131.txt
3.5,42,0.616,mb_lws_td_2016033131.txt
4.0,42,0.664,mb_lws_td_2016033131.txt
4.5,42,0.664,mb_lws_td_2016033131.txt
5.0,42,,mb_lws_td_2016033131.txt
5.5,42,,mb_lws_td_2016033131.txt
6.0,42,,mb_lws_td_2016033131.txt
6.5,42,,mb_lws_td_2016033131.txt
7.0,42,,mb_lws_td_2016033131.txt
0.0,45,0.185,mb_lws_td_2016033131.txt
0.5,45,0.185,mb_lws_td_2016033131.txt
1.0,45,0.185,mb_lws_td_2016033131.txt
1.5,45,0.186,mb_lws_td_2016033131.txt
2.0,45,0.186,mb_lws_td_2016033131.txt
2.5,45,0.187,mb_lws_td_2016033131.txt
3.0,45,0.19,mb_lws_td_2016033131.txt
3.5,45,0.198,mb_lws_td_2016033131.txt
4.0,45,0.21,mb_lws_td_2016033131.txt
4.5,45,0.221,mb_lws_td_2016033131.txt
5.0,45,0.224,mb_lws_td_2016033131.txt
5.5,45,0.238,mb_lws_td_2016033131.txt
6.0,45,0.238,mb_lws_td_2016033131.txt
6.5,45,0.238,mb_lws_td_2016033131.txt
7.0,45,,mb_lws_td_2016033131.txt
0.0,48,0.131,mb_lws_td_2016033131.txt
0.5,48,0.129,mb_lws_td_2016033131.txt
1.0,48,0.131,mb_lws_td_2016033131.txt
1.5,48,0.13,mb_lws_td_2016033131.txt
2.0,48,0.13,mb_lws_td_2016033131.txt
2.5,48,0.135,mb_lws_td_2016033131.txt
3.0,48,0.137,mb_lws_td_2016033131.txt
3.5,48,0.139,mb_lws_td_2016033131.txt
4.0,48,0.141,mb_lws_td_2016033131.txt
4.5,48,0.143,mb_lws_td_2016033131.txt
5.0,48,0.145,mb_lws_td_2016033131.txt
5.5,48,0.146,mb_lws_td_2016033131.txt
6.0,48,0.146,mb_lws_td_2016033131.txt
6.5,48,0.146,mb_lws_td_2016033131.txt
7.0,48,,mb_lws_td_2016033131.txt
0.0,51,0.0,mb_lws_td_2016033131.txt
0.5,51,0.0,mb_lws_td_2016033131.txt
1.0,51,0.0,mb_lws_td_2016033131.txt
1.5,51,0.0,mb_lws_td_2016033131.txt
2.0,51,0.0,mb_lws_td_2016033131.txt
2.5,51,0.0,mb_lws_td_2016033131.txt
3.0,51,0.0,mb_lws_td_2016033131.txt
3.5,51,0.0,mb_lws_td_2016033131.txt
4.0,51,0.0,mb_lws_td_2016033131.txt
4.5,51,0.0,mb_lws_td_2016033131.txt
5.0,51,0.0,mb_lws_td_2016033131.txt
5.5,51,0.0,mb_lws_td_2016033131.txt
6.0,51,0.0,mb_lws_td_2016033131.txt
6.5,51,,mb_lws_td_2016033131.txt
7.0,51,,mb_lws_td_2016033131.txt
