depth_m,distance_km,salinity_pss,source_file
0.0,24,4.013,mb_hws_td_20160401.txt
0.5,24,4.029,mb_hws_td_20160401.txt
1.0,24,5.283,mb_hws_td_20160401.txt
1.5,24,6.862,mb_hws_td_20160401.txt
2.0,24,8.334,mb_hws_td_20160401.txt
2.5,24,9.389,mb_hws_td_20160401.txt
3.0,24,9.448,mb_hws_td_20160401.txt
3.5,24,9.507,mb_hws_td_20160401.txt
4.0,24,9.507,mb_hws_td_20160401.txt
4.5,24,9.684,mb_hws_td_20160401.txt
5.0,24,9.743,mb_hws_td_20160401.txt
5.5,24,9.802,mb_hws_td_20160401.txt
6.0,24,9.921,mb_hws_td_20160401.txt
6.5,24,9.921,mb_hws_td_20160401.txt
7.0,24,,mb_hws_td_20160401.txt
0.0,27,4.058,mb_hws_td_20160401.txt
0.5,27,4.083,mb_hws_td_20160401.txt
1.0,27,3.575,mb_hws_td_20160401.txt
1.5,27,6.194,mb_hws_td_20160401.txt
2.0,27,6.42,mb_hws_td_20160401.txt
2.5,27,6.648,mb_hws_td_20160401.txt
3.0,27,8.685,mb_hws_td_20160401.txt
3.5,27,8.919,mb_hws_td_20160401.txt
4.0,27,8.978,mb_hws_td_20160401.txt
4.5,27,9.095,mb_hws_td_20160401.txt
5.0,27,9.095,mb_hws_td_20160401.txt
5.5,27,9.036,mb_hws_td_20160401.txt
6.0,27,9.036,mb_hws_td_20160401.txt
6.5,27,,mb_hws_td_20160401.txt
7.0,27,,mb_hws_td_20160401.txt
0.0,30,3.207,mb_hws_td_20160401.txt
0.5,30,3.319,mb_hws_td_20160401.txt
1.0,30,3.729,mb_hws_td_20160401.txt
1.5,30,5.451,mb_hws_td_20160401.txt
2.0,30,6.181,mb_hws_td_20160401.txt
2.5,30,7.033,mb_hws_td_20160401.txt
3.0,30,7.148,mb_hws_td_20160401.txt
3.5,30,7.45,mb_hws_td_20160401.txt
4.0,30,7.68,mb_hws_td_20160401.txt
4.5,30,7.738,mb_hws_td_20160401.txt
5.0,30,7.722,mb_hws_td_20160401.txt
5.5,30,7.722,mb_hws_td_20160401.txt
6.0,30,,mb_hws_td_20160401.txt
6.5,30,,mb_hws_td_20160401.txt
7.0,30,,mb_hws_td_20160401.txt
0.0,33,1.956,mb_hws_td_20160401.txt
0.5,33,2.061,mb_hws_td_20160401.txt
1.0,33,2.181,mb_hws_td_20160401.txt
1.5,33,2.874,mb_hws_td_20160401.txt
2.0,33,3.514,mb_hws_td_20160401.txt
2.5,33,3.575,mb_hws_td_20160401.txt
3.0,33,3.629,mb_hws_td_20160401.txt
3.5,33,3.683,mb_hws_td_20160401.txt
4.0,33,3.683,mb_hws_td_20160401.txt
4.5,33,,mb_hws_td_20160401.txt
5.0,33,,mb_hws_td_20160401.txt
5.5,33,,mb_hws_td_20160401.txt
6.0,33,,mb_hws_td_20160401.txt
6.5,33,,mb_hws_td_20160401.txt
7.0,33,,mb_hws_td_20160401.txt
0.0,36,1.26,mb_hws_td_20160401.txt
0.5,36,1.221,mb_hws_td_20160401.txt
1.0,36,1.273,mb_hws_td_20160401.txt
1.5,36,1.325,mb_hws_td_20160401.txt
2.0,36,1.325,mb_hws_td_20160401.txt
2.5,36,1.325,mb_hws_td_20160401.txt
3.0,36,1.375,mb_hws_td_20160401.txt
3.5,36,1.375,mb_hws_td_20160401.txt
4.0,36,1.375,mb_hws_td_20160401.txt
4.5,36,1.375,mb_hws_td_20160401.txt
5.0,36,1.375,mb_hws_td_20160401.txt
5.5,36,,mb_hws_td_20160401.txt
6.0,36,,mb_hws_td_20160401.txt
6.5,36,,mb_hws_td_20160401.txt
7.0,36,,mb_hws_td_20160401.txt
0.0,39,0.631,mb_hws_td_20160401.txt
0.5,39,0.633,mb_hws_td_20160401.txt
1.0,39,0.686,mb_hws_td_20160401.txt
1.5,39,0.783,mb_hws_td_20160401.txt
2.0,39,0.785,mb_hws_td_20160401.txt
2.5,39,0.833,mb_hws_td_20160401.txt
3.0,39,0.833,mb_hws_td_20160401.txt
3.5,39,0.835,mb_hws_td_20160401.txt
4.0,39,0.835,mb_hws_td_20160401.txt
4.5,39,0.835,mb_hws_td_20160401.txt
5.0,39,0.835,mb_hws_td_20160401.txt
5.5,39,0.835,mb_hws_td_20160401.txt
6.0,39,,mb_hws_td_20160401.txt
6.5,39,,mb_hws_td_20160401.txt
7.0,39,,mb_hws_td_20160401.txt
0.0,42,0.0,mb_hws_td_20160401.txt
0.5,42,0.0,mb_hws_td_20160401.txt
1.0,42,0.0,mb_hws_td_20160401.txt
1.5,42,0.0,mb_hws_td_20160401.txt
2.0,42,0.0,mb_hws_td_20160401.txt
2.5,42,0.0,mb_hws_td_20160401.txt
3.0,42,0.0,mb_hws_td_20160401.txt
3.5,42,0.0,mb_hws_td_20160401.txt
4.0,42,0.0,mb_hws_td_20160401.txt
4.5,42,0.0,mb_hws_td_20160401.txt
5.0,42,0.0,mb_hws_td_20160401.txt
5.5,42,,mb_hws_td_20160401.txt
6.0,42,,mb_hws_td_20160401.txt
6.5,42,,mb_hws_td_20160401.txt
7.0,42,,mb_hws_td_20160401.txt
0.0,45,0.0,mb_hws_td_20160401.txt
0.5,45,0.0,mb_hws_td_20160401.txt
1.0,45,0.0,mb_hws_td_20160401.txt
1.5,45,0.0,mb_hws_td_20160401.txt
2.0,45,0.0,mb_hws_td_20160401.txt
2.5,45,0.0,mb_hws_td_20160401.txt
3.0,45,0.0,mb_hws_td_20160401.txt
3.5,45,0.0,mb_hws_td_20160401.txt
4.0,45,0.0,mb_hws_td_20160401.txt
4.5,45,0.0,mb_hws_td_20160401.txt
5.0,45,0.0,mb_hws_td_20160401.txt
5.5,45,,mb_hws_td_20160401.txt
6.0,45,,mb_hws_td_20160401.txt
6.5,45,,mb_hws_td_20160401.txt
7.0,45,,mb_hws_td_20160401.txt
0.0,48,0.0,mb_hws_td_20160401.txt
0.5,48,0.0,mb_hws_td_20160401.txt
1.0,48,0.0,mb_hws_td_20160401.txt
1.5,48,0.0,mb_hws_td_20160401.txt
2.0,48,0.0,mb_hws_td_20160401.txt
2.5,48,0.0,mb_hws_td_20160401.txt
3.0,48,0.0,mb_hws_td_20160401.txt
3.5,48,0.0,mb_hws_td_20160401.txt
4.0,48,0.0,mb_hws_td_20160401.txt
4.5,48,0.0,mb_hws_td_20160401.txt
5.0,48,0.0,mb_hws_td_20160401.txt
5.5,48,,mb_hws_td_20160401.txt
6.0,48,,mb_hws_td_20160401.txt
6.5,48,,mb_hws_td_20160401.txt
7.0,48,,mb_hws_td_20160401.txt
0.0,51,0.0,mb_hws_td_20160401.txt
0.5,51,0.0,mb_hws_td_20160401.txt
1.0,51,0.0,mb_hws_td_20160401.txt
1.5,51,0.0,mb_hws_td_20160401.txt
2.0,51,0.0,mb_hws_td_20160401.txt
2.5,51,0.0,mb_hws_td_20160401.txt
3.0,51,0.0,mb_hws_td_20160401.txt
3.5,51,0.0,mb_hws_td_20160401.txt
4.0,51,0.0,mb_hws_td_20160401.txt
4.5,51,0.0,mb_hws_td_20160401.txt
5.0,51,0.0,mb_hws_td_20160401.txt
5.5,51,,mb_hws_td_20160401.txt
6.0,51,,mb_hws_td_20160401.txt
6.5,51,,mb_hws_td_20160401.txt
7.0,51,,mb_hws_td_20160401.txt
