depth_m,distance_km,salinity_pss,source_file
3.0,21,10.738,mb_hws_td_2016033131.txt
3.5,21,11.58,mb_hws_td_2016033131.txt
4.0,21,12.125,mb_hws_td_2016033131.txt
4.5,21,12.551,mb_hws_td_2016033131.txt
5.0,21,12.916,mb_hws_td_2016033131.txt
5.5,21,12.916,mb_hws_td_2016033131.txt
6.0,21,12.916,mb_hws_td_2016033131.txt
6.5,21,12.916,mb_hws_td_2016033131.txt
7.0,21,,mb_hws_td_2016033131.txt
0.0,24,1.633,mb_hws_td_2016033131.txt
0.5,24,3.04,mb_hws_td_2016033131.txt
1.0,24,4.582,mb_hws_td_2016033131.txt
1.5,24,5.63,mb_hws_td_2016033131.txt
2.0,24,6.364,mb_hws_td_2016033131.txt
2.5,24,8.044,mb_hws_td_2016033131.txt
3.0,24,8.919,mb_hws_td_2016033131.txt
3.5,24,10.239,mb_hws_td_2016033131.txt
4.0,24,10.694,mb_hws_td_2016033131.txt
4.5,24,11.436,mb_hws_td_2016033131.txt
5.0,24,12.04,mb_hws_td_2016033131.txt
5.5,24,12.221,mb_hws_td_2016033131.txt
6.0,24,12.221,mb_hws_td_2016033131.txt
6.5,24,12.282,mb_hws_td_2016033131.txt
7.0,24,12.282,mb_hws_td_2016033131.txt
0.0,27,3.337,mb_hws_td_2016033131.txt
0.5,27,3.704,mb_hws_td_2016033131.txt
1.0,27,4.272,mb_hws_td_2016033131.txt
1.5,27,5.211,mb_hws_td_2016033131.txt
2.0,27,6.375,mb_hws_td_2016033131.txt
2.5,27,8.533,mb_hws_td_2016033131.txt
3.0,27,9.72,mb_hws_td_2016033131.txt
3.5,27,9.98,mb_hws_td_2016033131.txt
4.0,27,10.01,mb_hws_td_2016033131.txt
4.5,27,10.045,mb_hws_td_2016033131.txt
5.0,27,10.022,mb_hws_td_2016033131.txt
5.5,27,10.022,mb_hws_td_2016033131.txt
6.0,27,10.022,mb_hws_td_2016033131.txt
6.5,27,,mb_hws_td_2016033131.txt
7.0,27,,mb_hws_td_2016033131.txt
0.0,30,2.569,mb_hws_td_2016033131.txt
0.5,30,3.411,mb_hws_td_2016033131.txt
1.0,30,3.839,mb_hws_td_2016033131.txt
1.5,30,4.177,mb_hws_td_2016033131.txt
2.0,30,5.389,mb_hws_td_2016033131.txt
2.5,30,7.496,mb_hws_td_2016033131.txt
3.0,30,8.684,mb_hws_td_2016033131.txt
3.5,30,8.836,mb_hws_td_2016033131.txt
4.0,30,8.906,mb_hws_td_2016033131.txt
4.5,30,8.918,mb_hws_td_2016033131.txt
5.0,30,8.93,mb_hws_td_2016033131.txt
5.5,30,8.93,mb_hws_td_2016033131.txt
6.0,30,,mb_hws_td_2016033131.txt
6.5,30,,mb_hws_td_2016033131.txt
7.0,30,,mb_hws_td_2016033131.txt
0.0,33,2.09,mb_hws_td_2016033131.txt
0.5,33,2.11,mb_hws_td_2016033131.txt
1.0,33,2.967,mb_hws_td_2016033131.txt
